Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Signal Quality (%),Data Throughput (Mbps),Latency (ms),Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm)
42:49.7,Boring Road,25.5568208778301,85.0940029726415,-94.0204181117532,0,50.2229598780428,41.424241092431,5G,-95.9012539831803,-100.359970442052,-91.5246578996106
45:56.9,Rajendra Nagar,25.4365888261548,85.1597276664862,-86.0923055052554,0,14.9223890524585,45.3455320419208,5G,-89.7883810807343,-93.8507737973292,-88.4158393408006
52:11.3,Rajendra Nagar,25.6314598063753,85.1854760710165,-89.436217605369,0,63.3284924482407,38.6356362519229,5G,-89.3125202116992,-94.658911172938,-89.312286845871
58:25.7,S.K. Puri,25.5159633670723,85.0527596063507,-97.9065340385217,0,70.3606789133995,11.8656424732328,5G,-97.1642444489877,-104.856228152874,-95.8042386282768
10:54.6,Fraser Road,25.527837397245,84.9798179578441,-95.0785149919993,0,15.1792722898281,45.9279792195689,5G,-97.6759182637332,-102.462138762908,-92.4273697221098
17:09.0,Bailey Road,25.5171030735085,85.2042570283412,-93.698519683906,0,73.2787605874947,42.3042008500562,5G,-89.5704203356091,-101.491702621156,-92.8682012561527
45:13.9,Patliputra Colony,25.5623753714623,85.2145795048629,-97.1873371437354,0,85.8844720599033,20.3276029720454,5G,-100.838671762152,-105.333166426168,-98.7324932254411
48:21.1,Kumhrar,25.4727746636597,85.1117270836868,-84.2433294216138,0,19.813400235024,29.6220712710865,5G,-85.032508550724,-93.8973898879337,-81.516961358047
54:35.5,Fraser Road,25.4853309877006,85.0004807730067,-98.4063175975644,0,50.8784541846919,33.8033401896261,5G,-94.130732005246,-108.162169931319,-99.1704672871862
28:54.8,Fraser Road,25.692903752645,85.1761378134112,-93.3938554469617,0,82.9766155369217,12.2931851866473,5G,-89.2368387310559,-103.201298122301,-93.1237690331218
38:16.5,Bailey Road,25.6169502999581,85.091291570589,-95.3600877734113,0,77.4849496651689,38.0582217509278,5G,-90.7697176990038,-103.914860813195,-92.7799942077383
31:19.0,Boring Canal Road,25.7074631393858,85.000783452393,-98.305870309494,0,79.0518285459852,42.0022862773327,5G,-97.0443013127139,-106.110276030001,-96.9109080457955
53:09.5,Gardanibagh,25.6081433624159,85.1226880087514,-93.9437569617183,0,81.4172206165755,48.6071113322599,5G,-94.1649760354927,-101.269339518377,-92.3712819128556
56:16.7,Gardanibagh,25.718442585596,85.0257934892734,-97.7134247503265,0,74.3097919035474,12.7361381841798,5G,-96.1833438374215,-103.7046463197,-95.2817874890878
59:23.9,Gandhi Maidan,25.535502175547,85.2181640480786,-94.8672920771017,0,80.3605614269211,12.7132984127887,5G,-96.6820641678242,-104.013799516676,-94.1024724134804
05:38.4,Exhibition Road,25.5566038957722,85.131151967135,-93.9110817544287,0,51.3933310673183,20.1173897548206,5G,-92.7426596172902,-100.552869940457,-95.4046206444063
18:07.2,Kumhrar,25.69698419993,85.0389155777871,-97.0786249227817,0,73.9476291446907,22.4618035310815,5G,-99.6890263633043,-102.664205221944,-98.9154003993032
36:50.5,Patliputra Colony,25.7218657286809,85.19877923979,-92.8603451282437,0,95.4964381623732,45.4073771241034,5G,-96.6720267414841,-102.496997617992,-90.3459409772749
52:26.5,Patliputra Colony,25.5939279860312,84.9678962665656,-100.052830590683,0,85.4446252746123,45.4130299750209,5G,-95.8728999796674,-107.949742780712,-101.725196113434
01:48.1,Boring Road,25.5467919711844,85.215371762437,-95.5144378412548,0,74.7605584967677,44.4846380618831,5G,-97.5449445597591,-105.393348994574,-93.2612304034523
14:16.9,Pataliputra,25.6379818326453,85.269619156696,-102.817460241318,0,68.3638566116242,44.7476143661261,5G,-106.503914979508,-110.048322623049,-101.688561209663
17:24.2,Gardanibagh,25.6716665299919,84.9990090929423,-97.0963390343571,0,29.575871489725,44.1311248424913,5G,-96.1790641193574,-104.313088648807,-97.6913450094106
23:38.6,Rajendra Nagar,25.669369664985,85.1112961892852,-88.7464043487583,0,48.4286184999724,44.3191620672043,5G,-91.8920564095918,-93.9506141385854,-88.0485361090295
26:45.8,Gardanibagh,25.468520771054,85.1788936824132,-90.0680149812221,0,53.868551524711,49.7627169715248,5G,-87.4649180877731,-99.4084023136597,-90.5668611330191
45:29.1,Anisabad,25.6717031336018,85.0238317608202,-93.4026230996068,0,92.0241695737751,41.2305579188658,5G,-96.1640480381933,-99.408657937382,-93.3766377322455
10:26.8,Ashok Rajpath,25.6955223892585,85.0197492872834,-95.7019997407473,0,76.4518535559589,13.1772378258601,5G,-98.8537155784909,-101.179615444638,-96.8115636167827
13:33.9,Boring Canal Road,25.6685838488151,85.2864488773206,-87.5216716487792,0,59.7718832148775,49.243021103329,5G,-86.656159418222,-97.1063575415998,-85.3916631325853
22:55.6,Fraser Road,25.424817974304,85.1316546755847,-95.5701992296059,0,39.4403322096641,18.0306255100567,5G,-98.342683171376,-100.912576725291,-95.8434709614392
12:50.9,Bailey Road,25.6411724277044,85.1412539376939,-92.9598129363189,0,95.1574235292419,16.0122347891962,5G,-96.4418925479174,-101.023654635456,-91.1485303235728
22:12.6,Kankarbagh,25.6648983816792,85.1803557737755,-89.3546165517727,0,42.4410573996813,48.027811169016,5G,-90.3554051456252,-97.4565480021872,-87.6877966726353
28:27.0,Boring Road,25.5664552453103,85.1145101454099,-93.9431861269024,0,48.3873272617405,46.4066216861464,5G,-96.4116911338712,-101.626759798271,-92.6944299785764
31:34.2,Boring Road,25.478995149811,85.0824218563138,-96.7616439301249,0,65.0355906138585,15.785643311557,5G,-93.2522632561724,-103.916980330463,-98.8330372527863
56:31.9,Phulwari Sharif,25.5973564301498,85.0979830716576,-101.02565587501,0,90.9725173502923,41.3102808553581,5G,-103.527796922474,-108.143506937712,-98.9489782360709
59:39.1,Boring Road,25.49363216255,85.1095025475322,-95.8443406886519,0,60.4023226229918,19.6564869925058,5G,-93.1935390084412,-102.750664396678,-95.138302600285
02:46.3,Kankarbagh,25.4166596447468,85.1656166749172,-94.2058986763147,0,56.4308788618249,48.7531825910484,5G,-95.5268683985037,-104.001159906079,-95.6749114305023
05:53.5,Pataliputra,25.6342679936737,85.0945945651473,-91.2029607325155,0,60.0206453047904,24.1866676963385,5G,-93.8176642013764,-98.6305419451076,-91.5538822919017
15:15.2,Pataliputra,25.5081552846414,85.2469018375065,-94.7471697214061,0,30.6427586808474,16.6194107928982,5G,-97.8426067604163,-101.850960353209,-94.9070036968497
18:22.4,Kumhrar,25.6179923040042,85.1717975706597,-102.724729046124,0,15.3600278684027,24.4276873712864,5G,-106.312650448775,-110.747218538757,-105.71338493301
27:44.0,Rajendra Nagar,25.4371372354309,85.1254440872365,-94.8459370656021,0,89.6062598306677,19.0147761907489,5G,-96.8288732026509,-100.103862464066,-94.160654389618
55:48.9,Fraser Road,25.5725992334876,85.1136276987196,-89.8868406635688,0,14.9593832018071,18.8393916959388,5G,-89.2545045597563,-99.8775889330792,-91.8081887634325
08:17.7,Bailey Road,25.4577150341169,85.1644692640435,-97.527018491755,0,33.3564312165629,16.6070927355213,5G,-98.3577550681374,-104.549613178479,-97.8942895668821
14:32.2,Rajendra Nagar,25.5507605752919,85.1229769451155,-91.9646368664988,0,68.3769426105623,45.5788194422367,5G,-92.4356726359482,-99.9041595911937,-94.502825875495
23:53.8,Boring Canal Road,25.5211160689468,85.1941679156711,-95.5989600958832,0,64.5851640009624,25.4734749667509,5G,-95.4044650593062,-104.438915540879,-94.4229357373848
45:44.3,S.K. Puri,25.6777657539346,85.0670645444071,-95.3951398822308,0,52.1100351746631,39.5661481658438,5G,-98.1148941112736,-102.486813066109,-97.3544371657985
55:05.9,Pataliputra,25.440352553026,85.2047979365906,-98.4454826532238,0,52.6263388015652,49.5651911418152,5G,-100.59068294324,-108.423204660251,-96.6647835229454
07:34.7,Boring Road,25.6648947043441,85.0994242404536,-99.0186350137772,0,88.7354294016629,19.6121380087652,5G,-95.2641624435297,-107.576041619228,-96.8686421706765
29:25.2,Exhibition Road,25.665916840718,85.2593965791636,-95.6764110551832,0,82.7854519422018,47.278216018487,5G,-94.3871316494069,-102.270820560511,-93.4162127751345
35:39.6,Phulwari Sharif,25.5223609597083,85.1160737944553,-96.462428106742,0,39.6124516172756,18.5512571248109,5G,-95.4820134294997,-105.374241864147,-97.6759478504744
57:30.1,Gardanibagh,25.4145852590176,85.1395594308741,-99.7924944438796,0,78.2735686499506,23.9442149267915,5G,-101.492669087974,-109.291727677206,-96.9352376497597
06:51.7,Bailey Road,25.6638366084725,85.0027004869048,-85.0473383044346,0,53.9170648750919,34.4203417593136,5G,-84.9248586889049,-90.0888909225818,-86.8023982226344
09:58.9,Exhibition Road,25.6019809194892,85.1917460801685,-94.0303725962373,0,74.0596228999359,46.5022814046399,5G,-92.3665279936341,-99.8847364355023,-93.9027021409723
41:11.0,Kidwaipuri,25.5734149165512,85.2466210995834,-93.5421008877782,0,24.4992467429971,29.5369190233243,5G,-95.1539165958752,-99.0420334530817,-96.1562984489371
47:25.5,Bankipore,25.6718592992765,85.0627885245918,-96.1577405165217,0,61.8939025682102,11.5909470239193,5G,-97.1120851734525,-102.116876332745,-95.969982417428
12:23.1,Bailey Road,25.6461651893142,85.1225014611444,-103.935090995935,0,80.6511715153358,24.348874366775,5G,-99.7382044389428,-111.180389488632,-105.993643471783
15:30.4,Gandhi Maidan,25.5585176949402,85.0237985633734,-100.124188508674,0,17.4963136518266,16.0683603582366,5G,-104.741557677726,-106.838592408386,-102.730851804542
31:06.4,Anandpuri,25.6938563057623,85.1615525314091,-97.2993757106658,0,34.542834609313,43.4824012103737,5G,-93.2274774119299,-102.460096183549,-96.8576793115144
52:56.9,Kumhrar,25.601494331084,85.1016110302853,-96.011320072184,0,91.0743786547407,25.749451562851,5G,-95.5638560933324,-102.939734044014,-96.4302612908833
02:18.5,S.K. Puri,25.7121234756395,85.2536231361906,-97.408046203297,0,92.7686401577621,38.8662068240844,5G,-95.6291446465613,-105.080541691339,-97.0466226173318
24:08.9,S.K. Puri,25.4338701232487,85.0895113418346,-90.3959586176911,0,96.3968273418155,28.6212158685217,5G,-91.6854622727061,-96.1004524433775,-89.3114617508406
33:30.6,S.K. Puri,25.6156434200396,85.307264062459,-93.8814848467083,0,84.5075247144785,36.5419947737554,5G,-94.1424956084816,-99.9390224003632,-91.2228373929935
36:37.8,Ashok Rajpath,25.6657811736247,85.272985760521,-97.9460997024238,0,65.6026385297026,44.7705478921666,5G,-94.2845678671702,-105.753876179395,-96.8333311244022
52:13.9,Kidwaipuri,25.5937857345856,85.257775359466,-99.1705569499171,0,30.5285507046894,19.7608967209824,5G,-100.932752167375,-106.665065592824,-98.0867500580732
01:35.5,Boring Road,25.5429907276778,84.9833755779457,-99.1480040482502,0,44.7640702885577,20.103510264705,5G,-102.050003269025,-108.041106702213,-101.34519260273
20:18.8,Kidwaipuri,25.7325892436582,85.052359977171,-98.8445452264826,0,71.6684837445392,18.1179066392583,5G,-96.2775887678612,-106.705951839145,-101.796735859573
29:40.4,Boring Canal Road,25.5718361524047,84.9728386644919,-97.8639832651347,0,91.9735831894513,17.9788081995244,5G,-94.4748849320609,-107.563581185408,-95.7201507628881
45:16.4,Gardanibagh,25.703863306283,85.0117065249878,-85.6644538909698,0,24.1913197596723,31.5820001614505,5G,-82.8927339094984,-92.674924170582,-86.3853121949085
10:14.1,Fraser Road,25.4853508057434,85.2424035338596,-105.343965603728,0,55.8197285714251,36.1517846177654,5G,-103.237639340049,-114.962434603458,-104.501963632967
19:35.8,Bankipore,25.5313806860112,85.1687889555529,-95.8701814137227,0,13.5297267572976,25.5679985287973,5G,-91.5161247910879,-101.085385164908,-93.3529620537435
32:04.6,Anandpuri,25.6750863374821,85.2555825266212,-103.230096757336,0,67.9024699985133,30.8623264792778,5G,-106.206489213865,-110.061667553271,-101.930457026423
44:33.4,Bankipore,25.6554065454714,85.0632626895027,-92.7365620851677,0,10.6677884328848,35.8551443857821,5G,-92.7406498433553,-100.765342161258,-94.4813468381163
50:47.9,Kumhrar,25.6734436059298,85.0465584210848,-93.3669906762126,0,83.6731179088718,43.4233661077778,5G,-92.4315004473272,-101.81526721113,-91.0836813954315
00:09.5,S.K. Puri,25.5457009157904,85.0397912625702,-96.9507208217286,0,48.7575110362164,38.7784640322733,5G,-100.546803867175,-105.976953233497,-99.4876819517241
03:16.7,Kumhrar,25.4852269966601,85.1408020608792,-97.0581505268902,0,94.1807860687595,35.7285315256564,5G,-98.6875073579855,-105.137721038043,-95.8571585047045
18:52.8,Fraser Road,25.4344630922253,85.1847447857398,-92.4649309438806,0,81.8721263901829,32.3241785722794,5G,-93.5498809022793,-100.43260048759,-92.8936702186503
21:59.9,Exhibition Road,25.5411387917564,85.1040003014345,-91.512561003261,0,45.0139044160182,42.8518875613485,5G,-95.8697167975342,-96.8384416986784,-93.3276102042523
28:14.4,S.K. Puri,25.6739375539439,85.0025145276407,-105.418703209486,0,27.2122335216613,12.2899605115758,5G,-100.958191485662,-113.374677716651,-103.926321142061
31:21.6,Boring Canal Road,25.4889021436157,85.2334595853023,-87.8836584877552,0,37.4047435070583,23.1403047144268,5G,-84.8923545637853,-93.3170308920607,-85.8437053468593
34:28.8,Patliputra Colony,25.6078182025734,85.1792674832662,-99.4208283438545,0,25.4235063379298,23.2777262672052,5G,-104.250651065678,-108.53223192469,-99.2490532318818
37:36.0,Gardanibagh,25.6387184415552,85.1815138967347,-96.1478172518052,0,41.1267188113922,42.7059143229476,5G,-91.6305106044204,-106.109260507015,-93.3886132177413
40:43.2,Bailey Road,25.7265306149156,85.2059702561608,-97.1090805936129,0,67.484118096779,42.9486211619172,5G,-97.5493350364496,-102.887522764097,-99.0463705673447
43:50.4,Bailey Road,25.6706065732407,85.1971662235241,-103.475868408148,0,64.6263823844904,45.5520333203436,5G,-107.410431757552,-113.121366677452,-100.625519253075
59:26.5,Phulwari Sharif,25.4860517920689,85.1297606332218,-84.9956782607604,0,42.6177353376958,41.2126967634729,5G,-83.4097891946776,-90.8298973992211,-87.7459823756034
05:40.9,Gandhi Maidan,25.6800315596252,85.2708908737253,-87.5343300990108,0,61.0621338442092,39.9827515528387,5G,-87.8631530159932,-92.8511096104655,-86.5406914134589
08:48.1,Phulwari Sharif,25.4538021070211,85.0725434251506,-99.9955692819964,0,20.2623998065189,46.9284603424701,5G,-101.378912966112,-106.11855292051,-101.835310967115
24:24.2,Boring Road,25.5089814463109,85.0178466878864,-98.9768718338463,0,58.3127610778922,32.9862902381005,5G,-95.6940810600273,-105.631563180999,-96.904096758051
30:38.6,Ashok Rajpath,25.4904205148827,85.2352655380978,-104.915906247636,0,55.9871756067756,22.6032712214456,5G,-100.582336375359,-113.69638205373,-107.181514965222
33:45.8,Fraser Road,25.6297349111348,85.2843819700543,-93.5798714556589,0,93.5414186484408,33.2846651614333,5G,-92.9010677245067,-99.3807378911829,-90.6262926583766
40:00.2,Patliputra Colony,25.5102976249468,85.1101891065588,-93.7305488302611,0,80.0943017377705,15.9925379751523,5G,-95.2274610964492,-101.143142723983,-96.6367179689948
52:29.1,Rajendra Nagar,25.4984339420573,85.062556188621,-88.9069110940255,0,61.5717371889593,45.7920799047567,5G,-85.0696490006513,-94.1303199198684,-90.8106749982538
55:36.3,Phulwari Sharif,25.5051191765537,85.2539165267269,-96.6304438110003,0,35.2816801064308,22.5063298107945,5G,-95.8371723239008,-101.808896019239,-97.8839292112747
58:43.5,Anisabad,25.5291505776604,85.2009682991949,-97.9962891627876,0,84.5412420592452,39.9770685018325,5G,-93.3296419992599,-103.817037870951,-100.505036129784
08:05.1,Rajendra Nagar,25.5567809413439,85.0782169637522,-95.8664335021075,0,79.7501155819947,46.5318334646475,5G,-98.2855149433929,-104.619898040761,-97.6925621652949
20:33.9,Patliputra Colony,25.6477217172735,85.1139668907118,-98.9127835899188,0,47.3559425981631,29.7395933663286,5G,-103.313999715704,-106.470958688039,-100.231270848961
29:55.6,Boring Road,25.7100070028501,85.0339679228632,-93.8097543784098,0,39.0415606428145,24.0849100180615,5G,-95.4639561326002,-101.408799428875,-96.2681080859774
48:38.8,Ashok Rajpath,25.6821934545948,85.0963872074978,-97.7535295528294,0,97.159390274932,14.2429668173479,5G,-95.4445480640307,-107.743758791628,-100.010934003472
51:46.0,Bankipore,25.7286277667124,85.115168330978,-97.9610343490195,0,85.7756643530501,47.840243832922,5G,-102.431034889776,-106.165510542651,-96.7540264140434
01:07.7,Anandpuri,25.5958094327,85.0673132559941,-85.9321661675692,0,31.7987796542253,16.0533119010096,5G,-85.2761079728445,-92.6040602062655,-83.2263238338765
04:14.9,Gandhi Maidan,25.5522332181491,85.2820134542035,-96.8392556141599,0,19.7922044236385,34.6132375203863,5G,-92.3096400700467,-105.171210949943,-97.6963337198147
07:22.1,Patliputra Colony,25.7181814511154,85.0145551036351,-94.1256488629262,0,68.5194883953034,37.3830440758187,5G,-98.8877965407347,-103.059987877383,-92.643547701054
16:43.7,Phulwari Sharif,25.5302790874933,85.255178423687,-94.9171274340711,0,95.1151633060051,32.8751175416398,5G,-94.0201932101282,-101.63717805085,-94.1657580001139
19:50.9,Boring Road,25.6944691327,85.0630782709921,-100.509932888973,0,82.4544768289415,32.0776525667085,5G,-95.5563478468063,-106.7345976237,-97.5410443428822
32:19.8,Bankipore,25.5524107118241,85.0617472071287,-95.086946525445,0,56.0029033926722,15.3785346106473,5G,-98.6469834673633,-100.404301951693,-96.9446506444719
47:55.8,Kumhrar,25.7181322951512,85.2056550230588,-90.1763741782754,0,38.8944859735723,46.2840263043936,5G,-90.4200556846992,-95.5473349851408,-91.7272898363253
57:17.5,Anisabad,25.4866515745402,85.1997440997569,-88.2735378576919,0,14.2026518048354,39.6659162765875,5G,-86.218679024802,-93.8269175964854,-87.8105869535744
16:00.7,Kumhrar,25.4501122619364,85.2432726615656,-101.147973395624,0,52.3166720928333,11.6247595922736,5G,-97.8588880265326,-106.410680453776,-103.319091353843
31:36.8,Boring Canal Road,25.5618129083621,85.1333605530369,-94.1289201334759,0,16.8203176648604,15.972900005284,5G,-98.0831474704243,-103.653797707485,-96.2508110478367
40:58.4,Anisabad,25.5821413854155,85.2665871056949,-101.531106962317,0,10.9947194413371,16.6423153198692,5G,-99.9692787120645,-109.937739508287,-101.200768294758
44:05.6,Pataliputra,25.5523119950078,85.2071726900838,-92.2280766934501,0,51.7091618432107,47.138748953811,5G,-87.8457617566242,-99.8257628774544,-93.6536638740136
09:03.3,Bankipore,25.5413844401078,85.0918611713412,-94.3616137853741,0,87.8909647666686,20.9473877336661,5G,-94.4082698053589,-101.619865271859,-93.6094492481944
46:29.8,Fraser Road,25.6640965538605,85.0941685972968,-94.8559807722307,0,96.5696193041597,30.4788813664478,5G,-98.8779154831629,-104.475727243342,-92.0701415929664
05:13.1,Kidwaipuri,25.4919731493738,85.0866694388402,-90.0897036417322,0,27.7469172975553,22.85174471303,5G,-94.9908484043354,-98.5372118946553,-88.286151304132
